x,y
1.5331,32.8699
1.5329,31.9654
1.5326,31.3075
1.5323,30.9531
1.5320,30.8055
1.5318,30.7490
1.5315,30.8215
1.5312,30.9850
1.5309,31.1178
1.5307,31.2507
1.5304,31.3949
1.5301,31.5391
1.5298,31.8085
1.5296,32.1690
1.5293,32.7135
1.5290,33.5615
1.5287,34.6770
1.5285,35.9746
1.5282,37.4544
1.5279,39.2377
1.5276,41.3890
1.5274,44.2081
1.5271,47.7025
1.5268,51.9862
1.5265,57.5301
1.5263,64.8345
1.5260,74.4078
1.5257,87.0771
1.5254,103.4799
1.5252,123.8286
1.5249,147.1975
1.5246,170.8699
1.5243,190.3801
1.5241,200.6022
1.5238,198.1062
1.5235,183.5297
1.5232,161.0537
1.5230,136.3316
1.5227,113.4306
1.5224,94.3542
1.5221,79.0932
1.5219,67.2925
1.5216,58.1553
1.5213,51.1428
1.5210,45.8225
1.5208,41.6557
1.5205,38.5891
1.5202,36.3118
1.5199,34.4063
1.5197,32.9257
1.5194,31.7334
1.5191,30.8448
1.5188,30.1799
1.5186,29.6972
1.5183,29.4345
1.5180,29.3540
1.5177,29.4908
1.5175,29.8097
1.5172,30.2140
1.5169,30.5272
1.5166,30.6526
1.5164,30.3531
1.5161,29.7595
1.5158,28.8624
1.5155,27.8524
1.5153,26.8424
1.5150,25.9254
1.5147,25.0994
1.5144,24.3588
1.5142,23.8004
1.5139,23.3576
1.5136,22.9148
1.5133,22.5783
1.5131,22.2418
1.5128,21.9660
1.5125,21.8723
1.5122,21.9835
1.5120,22.2768
1.5117,22.6441
1.5114,23.1935
1.5111,23.9041
1.5109,24.5237
1.5106,24.9631
1.5103,25.2204
1.5100,25.1381
1.5098,24.8736
1.5095,24.4138
1.5092,23.7718
1.5089,23.0419
1.5087,22.4030
1.5084,21.8135
1.5081,21.3150
1.5078,20.9816
1.5076,20.8302
1.5073,20.8591
1.5070,20.9791
1.5067,21.1503
1.5065,21.2304
1.5062,21.2669
1.5059,21.2123
1.5056,21.1786
1.5054,21.1449
1.5051,21.1112
1.5048,21.0775
1.5045,21.2675
1.5043,21.5485
1.5040,21.8940
1.5037,22.4216
1.5034,23.0308
1.5032,23.7311
1.5029,24.4882
1.5026,25.2454
1.5023,26.0007
1.5021,26.8470
1.5018,27.7635
1.5015,28.8622
1.5012,30.2511
1.5010,31.8221
1.5007,33.7346
1.5004,36.1935
1.5001,39.2518
1.4999,42.9779
1.4996,47.7360
1.4993,53.6476
1.4990,60.9478
1.4988,70.0085
1.4985,81.1484
1.4982,94.6558
1.4979,110.3468
1.4977,127.7983
1.4974,145.5533
1.4971,161.3050
1.4968,172.1812
1.4966,176.0762
1.4963,172.2690
1.4960,161.6019
1.4957,146.6038
1.4955,130.0880
1.4952,114.0882
1.4949,99.8490
1.4946,87.8520
1.4944,78.1012
1.4941,70.2627
1.4938,64.1847
1.4935,59.6442
1.4933,56.3786
1.4930,54.1905
1.4927,52.9130
1.4924,52.5044
1.4922,52.7636
1.4919,53.5008
1.4916,54.9058
1.4913,56.9256
1.4911,59.7345
1.4908,63.6590
1.4905,69.2225
1.4902,76.9449
1.4900,87.2776
1.4897,100.4864
1.4894,116.4270
1.4891,134.0502
1.4889,151.3700
1.4886,165.5557
1.4883,173.4887
1.4880,172.9569
1.4878,163.9869
1.4875,148.8020
1.4872,130.7639
1.4869,112.7538
1.4867,96.6256
1.4864,83.1002
1.4861,72.0638
1.4858,63.2204
1.4856,56.1375
1.4853,50.4433
1.4850,45.9025
1.4847,42.3244
1.4845,39.5356
1.4842,37.2096
1.4839,35.3086
1.4836,33.7661
1.4834,32.4058
1.4831,31.3243
1.4828,30.3338
1.4825,29.5073
1.4823,28.8628
1.4820,28.3645
1.4817,28.0482
1.4814,28.0165
1.4812,28.1670
1.4809,28.3269
1.4806,28.5779
1.4803,29.0147
1.4801,29.4516
1.4798,29.9056
1.4795,30.3596
1.4792,30.8799
1.4790,31.5824
1.4787,32.3532
1.4784,33.3061
1.4781,34.4706
1.4779,35.6351
1.4776,36.8622
1.4773,38.1804
1.4770,39.6143
1.4768,41.2303
1.4765,43.0076
1.4762,45.2098
1.4759,47.7753
1.4757,51.0086
1.4754,55.0159
1.4751,60.0552
1.4748,66.3162
1.4746,74.0949
1.4743,83.7479
1.4740,95.7684
1.4737,110.5724
1.4735,128.5938
1.4732,150.1741
1.4729,175.3361
1.4726,203.5182
1.4724,233.3395
1.4721,262.8344
1.4718,290.4474
1.4715,315.3372
1.4712,337.4951
1.4710,357.5587
1.4707,375.3762
1.4704,389.1680
1.4701,395.9786
1.4699,393.4783
1.4696,380.9615
1.4693,359.2770
1.4690,330.7327
1.4688,298.0072
1.4685,264.0068
1.4682,231.3800
1.4679,202.2135
1.4677,177.7213
1.4674,158.1464
1.4671,143.4242
1.4668,133.0122
1.4666,126.2502
1.4663,122.9484
1.4660,123.0538
1.4657,126.6195
1.4655,133.9035
1.4652,145.3762
1.4649,161.5183
1.4646,182.5777
1.4644,208.0839
1.4641,236.6860
1.4638,265.8535
1.4635,292.7749
1.4633,315.3633
1.4630,333.1559
1.4627,347.2767
1.4624,359.1514
1.4622,369.0683
1.4619,375.4035
1.4616,375.4366
1.4613,366.9100
1.4611,349.5127
1.4608,324.6485
1.4605,294.6235
1.4602,262.2309
1.4600,230.2784
1.4597,200.9364
1.4594,175.1722
1.4591,152.9897
1.4589,134.2751
1.4586,118.6565
1.4583,106.0059
1.4580,96.0871
1.4578,88.1564
1.4575,81.5006
1.4572,75.3608
1.4569,69.4031
1.4567,63.6806
1.4564,58.6260
1.4561,54.3902
1.4558,51.0651
1.4556,48.4684
1.4553,46.4181
1.4550,44.9294
1.4547,43.7441
1.4545,42.8871
1.4542,42.4550
1.4539,42.3117
1.4536,42.2596
1.4534,42.3477
1.4531,42.6180
1.4528,42.8466
1.4525,42.9841
1.4523,43.0438
1.4520,43.1036
1.4517,43.2748
1.4514,43.6282
1.4512,44.1827
1.4509,45.0407
1.4506,46.2858
1.4503,47.8343
1.4501,49.7850
1.4498,52.2821
1.4495,55.3355
1.4492,59.0567
1.4490,63.7492
1.4487,69.4737
1.4484,76.3896
1.4481,84.9445
1.4479,95.5939
1.4476,108.9750
1.4473,125.8639
1.4470,147.0630
1.4468,173.2022
1.4465,204.7442
1.4462,241.0137
1.4459,280.2578
1.4457,318.8949
1.4454,352.8576
1.4451,378.4693
1.4448,393.5788
1.4446,398.4137
1.4443,394.9318
1.4440,386.1646
1.4437,375.1513
1.4435,364.1152
1.4432,353.6255
1.4429,342.0760
1.4426,326.5807
1.4424,305.1133
1.4421,278.0002
1.4418,248.0225
1.4415,218.7126
1.4413,192.9616
1.4410,172.3707
1.4407,156.9598
1.4404,146.3447
1.4402,139.9714
1.4399,137.5441
1.4396,138.9299
1.4393,144.2617
1.4391,154.0553
1.4388,168.8877
1.4385,189.4172
1.4382,215.9566
1.4380,248.1418
1.4377,284.5157
1.4374,322.0544
1.4371,356.4972
1.4369,383.3667
1.4366,399.2484
1.4363,403.1661
1.4360,396.3387
1.4358,381.8244
1.4355,363.3641
1.4352,344.2361
1.4349,326.1400
1.4347,308.8788
1.4344,290.5854
1.4341,269.5220
1.4338,244.8769
1.4336,217.6062
1.4333,189.9105
1.4330,163.8312
1.4327,140.8479
1.4325,121.5525
1.4322,105.8389
1.4319,93.1378
1.4316,82.9256
1.4314,74.5878
1.4311,67.8891
1.4308,62.5259
1.4305,58.0733
1.4303,54.3491
1.4300,51.2928
1.4297,48.7737
1.4294,46.6795
1.4292,44.8130
1.4289,43.1286
1.4286,41.4707
1.4283,39.9950
1.4281,38.6711
1.4278,37.5292
1.4275,36.6511
1.4272,35.9551
1.4270,35.4715
1.4267,35.1701
1.4264,34.9597
1.4261,34.9315
1.4259,34.8615
1.4256,34.9736
1.4253,35.1032
1.4250,35.2328
1.4248,35.4649
1.4245,35.6969
1.4242,35.9100
1.4239,36.1230
1.4237,36.5865
1.4234,37.2321
1.4231,38.0902
1.4228,39.2518
1.4226,40.6866
1.4223,42.5463
1.4220,44.7930
1.4217,47.5861
1.4215,50.9180
1.4212,54.9176
1.4209,59.6881
1.4206,65.6120
1.4204,72.9397
1.4201,82.1493
1.4198,93.7758
1.4195,108.3769
1.4193,126.3207
1.4190,147.4819
1.4187,171.0952
1.4184,194.7084
1.4182,214.7664
1.4179,227.1148
1.4176,228.5739
1.4173,218.5594
1.4171,199.7197
1.4168,176.4485
1.4165,153.0128
1.4162,132.1874
1.4160,114.9590
1.4157,101.1908
1.4154,90.2910
1.4151,81.8801
1.4149,75.6016
1.4146,70.9622
1.4143,67.8860
1.4140,66.0846
1.4138,65.3683
1.4135,65.5626
1.4132,66.5348
1.4129,68.4175
1.4127,71.0970
1.4124,74.8085
1.4121,79.8770
1.4118,86.5844
1.4116,95.6064
1.4113,107.3601
1.4110,122.2744
1.4107,140.1633
1.4105,159.9644
1.4102,179.4620
1.4099,195.6672
1.4096,205.0126
1.4094,205.1761
1.4091,195.8087
1.4088,178.7808
1.4085,157.5642
1.4083,135.6950
1.4080,115.7077
1.4077,98.7371
1.4074,84.8624
1.4072,73.8714
1.4069,65.2478
1.4066,58.4569
1.4063,53.3051
1.4061,49.4660
1.4058,46.6589
1.4055,44.6358
1.4052,43.0377
1.4050,41.6596
1.4047,40.2815
1.4044,38.8978
1.4041,37.5140
1.4039,36.1416
1.4036,34.7692
1.4033,33.4312
1.4030,32.2753
1.4028,31.3148
1.4025,30.5365
1.4022,29.7524
1.4019,29.0594
1.4017,28.4878
1.4014,28.0073
1.4011,27.5396
1.4008,27.0719
1.4006,26.5188
1.4003,25.9657
1.4000,25.3064
1.3997,24.6470
1.3995,24.2799
1.3992,23.9127
1.3989,23.6341
1.3986,23.6590
1.3984,23.8470
1.3981,24.0351
1.3978,24.3483
1.3975,24.6616
1.3973,25.1873
1.3970,25.7130
1.3967,26.3184
1.3964,26.9238
1.3962,27.6810
1.3959,28.4382
1.3956,29.3471
1.3953,30.2561
1.3951,31.0550
1.3948,31.8539
1.3945,32.4694
1.3942,32.7813
1.3940,32.8391
1.3937,32.7147
1.3934,32.2830
1.3931,31.6691
1.3929,30.9339
1.3926,30.1987
1.3923,29.5801
1.3920,28.9615
1.3918,28.4340
1.3915,27.9065
1.3912,27.3525
1.3909,26.7984
1.3907,26.3961
1.3904,25.9938
1.3901,25.7698
1.3898,25.5458
1.3896,25.4735
1.3893,25.4013
1.3890,25.3575
1.3887,25.3137
1.3885,25.2700
1.3882,25.2262
1.3879,25.2886
1.3876,25.3511
1.3874,25.5046
1.3871,25.6581
1.3868,25.8856
1.3865,26.1131
1.3863,26.2382
1.3860,26.3633
1.3857,26.4161
1.3854,26.2868
1.3852,26.1595
1.3849,25.9410
1.3846,25.5613
1.3843,25.1817
1.3841,24.7963
1.3838,24.4109
1.3835,23.9449
1.3832,23.4789
1.3830,23.0755
1.3827,22.5811
1.3824,22.1473
1.3821,21.8957
1.3819,21.7636
1.3816,21.7225
1.3813,21.7390
1.3810,21.8466
1.3808,22.0604
1.3805,22.2742
1.3802,22.5449
1.3799,22.8156
1.3797,23.0674
1.3794,23.3191
1.3791,23.3319
1.3788,23.0410
1.3786,22.4486
1.3783,21.5526
1.3780,20.5656
1.3777,19.4875
1.3775,18.5630
1.3772,17.8207
1.3769,17.2205
1.3766,16.8025
1.3764,16.4452
1.3761,16.0878
1.3758,15.8216
1.3755,15.5553
1.3753,15.3858
1.3750,15.2162
1.3747,15.1055
1.3744,15.0859
1.3742,15.1250
1.3739,15.3463
1.3736,15.5296
1.3733,15.7130
1.3731,15.9077
1.3728,16.1024
1.3725,16.3721
1.3722,16.6417
1.3720,17.0631
1.3717,17.5756
1.3714,18.0558
1.3711,18.3843
1.3709,18.5819
1.3706,18.7794
1.3703,18.9893
1.3700,19.0475
1.3698,19.0202
1.3695,18.9019
1.3692,18.6679
1.3689,18.2821
1.3687,17.9305
1.3684,17.6699
1.3681,17.3385
1.3678,17.0982
1.3676,17.0002
1.3673,17.0539
1.3670,17.2348
1.3667,17.4156
1.3665,17.5244
1.3662,17.6331
1.3659,17.7865
1.3656,18.0916
1.3654,18.4725
1.3651,18.9446
1.3648,19.5513
1.3645,20.1581
1.3643,20.7648
1.3640,21.3716
1.3637,21.8800
1.3634,22.2974
1.3632,22.6996
1.3629,22.9500
1.3626,23.0335
1.3623,23.1170
1.3621,23.0697
1.3618,22.9312
1.3615,22.5983
1.3612,21.9315
1.3610,21.1091
1.3607,20.1957
1.3604,19.3620
1.3601,18.6193
1.3599,18.0170
1.3596,17.5665
1.3593,17.3244
1.3590,17.2341
1.3588,17.1684
1.3585,17.1938
1.3582,17.3046
1.3579,17.4154
1.3577,17.5982
1.3574,17.9329
1.3571,18.3680
1.3568,18.8032
1.3566,19.3294
1.3563,19.8557
1.3560,20.3269
1.3557,20.6463
1.3555,20.8387
1.3552,21.0310
1.3549,21.0713
1.3546,21.1116
1.3544,21.0248
1.3541,20.7862
1.3538,20.5191
1.3535,20.2521
1.3533,19.9756
1.3530,19.6990
1.3527,19.4614
1.3524,19.2238
1.3522,18.9861
1.3519,18.7485
1.3516,18.3173
1.3513,17.8862
1.3511,17.3640
1.3508,16.8418
1.3505,16.3401
1.3502,15.8384
1.3500,15.5947
1.3497,15.5028
1.3494,15.4280
1.3491,15.5049
1.3489,15.8360
1.3486,16.3796
1.3483,16.9896
1.3480,17.5086
1.3478,17.9801
1.3475,18.4516
1.3472,18.8795
1.3469,18.9735
1.3467,18.9214
1.3464,18.8693
1.3461,18.6450
1.3458,18.4207
1.3456,18.1964
1.3453,17.9721
1.3450,17.7497
1.3447,17.5273
1.3445,17.3049
1.3442,17.0825
1.3439,16.8819
1.3436,16.6813
1.3434,16.4807
1.3431,16.2801
1.3428,16.3091
1.3425,16.3381
1.3423,16.3670
1.3420,16.3960
1.3417,16.4395
1.3414,16.4831
1.3412,16.6784
1.3409,16.8737
1.3406,17.1999
1.3403,17.5261
1.3401,17.8106
1.3398,18.1861
1.3395,18.7371
1.3392,19.4399
1.3390,20.3210
1.3387,21.3539
1.3384,22.5670
1.3381,23.9318
1.3379,25.4428
1.3376,27.0448
1.3373,28.7043
1.3370,30.3638
1.3368,31.9456
1.3365,33.2238
1.3362,33.8684
1.3359,33.8452
1.3357,33.5299
1.3354,33.2146
1.3351,33.3526
1.3348,34.2799
1.3346,36.1367
1.3343,39.0256
1.3340,42.8610
1.3337,47.3643
1.3335,51.8524
1.3332,55.6727
1.3329,58.3800
1.3326,59.8125
1.3324,60.2053
1.3321,59.6876
1.3318,58.0791
1.3315,55.3171
1.3313,51.5155
1.3310,47.2890
1.3307,43.2256
1.3304,39.8300
1.3302,37.3450
1.3299,35.7706
1.3296,34.9854
1.3293,34.7466
1.3291,34.8644
1.3288,35.2857
1.3285,36.0373
1.3282,37.0924
1.3280,38.3676
1.3277,39.8249
1.3274,41.6465
1.3271,43.7716
1.3269,46.4203
1.3266,49.8581
1.3263,54.1079
1.3260,59.3898
1.3258,65.8933
1.3255,73.9145
1.3252,83.8973
1.3249,96.2477
1.3247,111.6258
1.3244,130.7070
1.3241,154.2750
1.3238,182.7603
1.3236,215.8517
1.3233,252.2820
1.3230,289.5052
1.3227,323.8752
1.3225,351.2639
1.3222,367.7862
1.3219,370.9843
1.3216,360.5235
1.3214,338.0807
1.3211,307.1996
1.3208,271.9249
1.3205,236.2253
1.3203,202.9995
1.3200,173.9624
1.3197,149.7598
1.3194,130.2316
1.3192,114.7556
1.3189,102.6185
1.3186,93.0727
1.3183,85.6517
1.3181,80.0595
1.3178,75.8636
1.3175,72.7404
1.3172,70.4064
1.3170,68.8465
1.3167,67.9543
1.3164,67.4605
1.3161,67.2702
1.3159,67.5125
1.3156,68.3011
1.3153,69.8683
1.3150,72.2248
1.3148,75.4008
1.3145,79.6088
1.3142,84.9322
1.3139,91.5305
1.3137,99.7452
1.3134,110.0845
1.3131,123.0542
1.3128,139.4841
1.3126,160.0345
1.3123,185.5022
1.3120,216.2399
1.3117,251.6521
1.3115,289.9515
1.3112,328.2510
1.3109,362.4544
1.3106,388.2196
1.3104,402.0825
1.3101,402.5292
1.3098,390.2769
1.3095,368.2508
1.3093,341.0040
1.3090,313.3322
1.3087,289.3910
1.3084,272.0668
1.3082,262.5889
1.3079,261.0636
1.3076,266.8459
1.3073,278.6382
1.3071,294.8847
1.3068,313.7417
1.3065,333.3442
1.3062,351.5504
1.3060,366.6151
1.3057,377.2483
1.3054,383.1311
1.3051,384.2181
1.3049,380.5624
1.3046,372.2323
1.3043,359.7883
1.3040,344.6126
1.3038,328.6401
1.3035,313.9424
1.3032,302.4167
1.3029,295.4439
1.3027,294.3293
1.3024,300.0746
1.3021,313.1741
1.3018,333.4977
1.3016,359.8388
1.3013,389.7617
1.3010,419.9690
1.3007,446.9590
1.3005,467.7568
1.3002,480.8449
1.2999,486.3637
1.2996,486.6010
1.2994,485.2751
1.2991,486.4381
1.2988,493.6225
1.2985,509.3665
1.2983,534.1331
1.2980,566.6094
1.2977,603.3881
1.2974,639.4991
1.2972,669.6381
1.2969,689.0319
1.2966,693.7614
1.2963,681.4323
1.2961,651.8246
1.2958,607.2224
1.2955,552.4678
1.2952,493.7674
1.2950,436.7440
1.2947,385.2449
1.2944,340.9016
1.2941,303.5396
1.2939,272.2862
1.2936,246.4356
1.2933,225.1894
1.2930,208.0105
1.2928,194.3146
1.2925,183.9576
1.2922,177.1064
1.2919,174.0797
1.2917,175.0521
1.2914,180.3347
1.2911,190.2973
1.2908,205.4200
1.2906,226.0139
1.2903,252.1321
1.2900,283.0802
1.2897,317.1244
1.2895,351.3355
1.2892,381.7222
1.2889,404.3771
1.2886,416.1656
1.2884,415.6837
1.2881,404.0926
1.2878,384.7196
1.2875,362.1291
1.2873,341.1626
1.2870,325.8417
1.2867,318.7106
1.2864,320.5034
1.2862,330.2107
1.2859,345.4424
1.2856,362.6167
1.2853,377.7876
1.2851,387.0397
1.2848,387.8535
1.2845,379.2799
1.2842,362.5108
1.2840,340.3389
1.2837,316.2851
1.2834,294.0107
1.2831,276.4107
1.2829,265.6023
1.2826,262.6251
1.2823,267.8479
1.2820,281.0234
1.2818,301.5898
1.2815,328.8947
1.2812,361.6936
1.2809,398.6812
1.2807,437.9984
1.2804,477.1335
1.2801,513.3550
1.2798,543.8092
1.2796,566.2047
1.2793,579.6763
1.2790,584.0269
1.2787,579.4534
1.2785,566.4189
1.2782,545.6749
1.2779,519.2546
1.2776,490.1026
1.2774,461.8081
1.2771,437.5809
1.2768,419.6407
1.2765,409.4101
1.2763,407.0791
1.2760,411.7292
1.2757,421.0001
1.2754,431.7886
1.2752,440.5662
1.2749,444.5479
1.2746,442.1328
1.2743,433.7076
1.2741,421.6401
1.2738,409.3904
1.2735,400.2880
1.2732,397.0741
1.2730,401.3499
1.2727,413.3355
1.2724,432.0671
1.2721,455.7159
1.2719,481.8309
1.2716,507.1567
1.2713,528.5390
1.2710,543.5471
1.2708,550.8986
1.2705,550.0546
1.2702,540.6700
1.2699,522.7258
1.2697,496.3510
1.2694,462.7520
1.2691,424.2709
1.2688,383.6651
1.2686,343.4994
1.2683,305.5798
1.2680,271.0864
1.2677,240.7818
1.2675,215.2274
1.2672,194.5903
1.2669,178.6887
1.2666,167.4615
1.2664,160.6583
1.2661,158.1653
1.2658,159.9482
1.2655,166.1628
1.2653,177.1580
1.2650,192.8277
1.2647,212.8387
1.2644,235.9459
1.2642,260.3051
1.2639,283.0252
1.2636,300.8926
1.2633,310.8074
1.2631,310.8271
1.2628,300.5873
1.2625,281.3723
1.2622,255.7832
1.2620,227.0961
1.2617,198.5000
1.2614,172.3645
1.2611,149.9321
1.2609,131.5993
1.2606,117.3338
1.2603,106.5086
1.2600,98.5367
1.2598,92.7958
1.2595,88.5725
1.2592,85.3584
1.2589,82.6907
1.2587,80.4404
1.2584,78.6150
1.2581,77.4020
1.2578,76.9782
1.2576,77.3435
1.2573,78.4980
1.2570,80.8477
1.2567,84.8365
1.2565,90.7982
1.2562,99.0061
1.2559,109.4629
1.2556,122.0445
1.2554,136.4397
1.2551,152.3526
1.2548,169.5896
1.2545,187.6158
1.2543,205.5586
1.2540,222.1051
1.2537,235.7759
1.2534,245.5009
1.2532,250.9460
1.2529,252.2024
1.2526,249.6912
1.2523,243.3554
1.2521,232.8764
1.2518,218.5730
1.2515,201.5917
1.2512,183.3357
1.2510,165.2390
1.2507,148.2957
1.2504,132.9460
1.2501,119.4781
1.2499,108.1123
1.2496,99.1140
1.2493,92.4616
1.2490,88.0553
1.2488,85.8118
1.2485,85.4501
1.2482,86.9210
1.2479,90.2738
1.2477,95.5238
1.2474,102.6556
1.2471,111.8874
1.2468,122.7584
1.2466,135.2381
1.2463,149.1140
1.2460,163.7298
1.2457,178.5278
1.2455,192.6579
1.2452,205.0275
1.2449,214.7409
1.2446,220.9940
1.2444,223.7489
1.2441,223.0435
1.2438,218.8968
1.2435,211.4113
1.2433,200.6855
1.2430,187.2279
1.2427,172.0915
1.2424,156.4086
1.2422,140.8927
1.2419,126.1660
1.2416,112.5054
1.2413,100.1197
1.2411,89.1833
1.2408,79.7647
1.2405,71.8926
1.2402,65.4168
1.2400,60.2386
1.2397,55.9710
1.2394,52.4774
1.2391,49.6516
1.2389,47.2962
1.2386,45.2444
1.2383,43.4003
1.2380,41.8598
1.2378,40.5867
1.2375,39.4958
1.2372,38.4902
1.2369,37.5757
1.2367,36.7314
1.2364,36.0692
1.2361,35.5354
1.2358,35.0016
1.2356,34.4792
1.2353,34.1389
1.2350,34.0111
1.2347,34.0654
1.2345,34.2108
1.2342,34.5382
1.2339,34.9978
1.2336,35.6395
1.2334,36.2945
1.2331,37.1316
1.2328,38.0047
1.2325,38.7868
1.2323,39.3203
1.2320,39.5503
1.2317,39.3719
1.2314,38.7684
1.2312,37.8084
1.2309,36.5448
1.2306,35.3760
1.2303,34.3894
1.2301,33.6532
1.2298,33.0991
1.2295,32.9242
1.2292,33.0528
1.2290,33.3066
1.2287,33.8640
1.2284,34.5977
1.2281,35.3315
1.2279,35.9743
1.2276,36.4349
1.2273,36.9431
1.2270,37.4514
1.2268,37.9597
1.2265,38.4679
1.2262,39.2665
1.2259,40.2471
1.2257,41.4895
1.2254,42.9141
1.2251,44.4145
1.2248,46.0971
1.2246,47.7455
1.2243,49.3939
1.2240,50.6867
1.2237,51.4330
1.2235,51.7241
1.2232,51.5902
1.2229,51.2003
1.2226,50.8105
1.2224,50.4586
1.2221,50.1067
1.2218,49.8904
1.2215,49.9776
1.2213,50.3609
1.2210,51.0476
1.2207,51.9250
1.2204,52.8024
1.2202,53.8354
1.2199,55.0504
1.2196,56.6374
1.2193,58.6492
1.2191,61.1088
1.2188,63.8719
1.2185,66.9415
1.2182,70.4360
1.2180,74.5528
1.2177,79.3373
1.2174,84.7138
1.2171,90.6366
1.2169,96.9844
1.2166,103.8785
1.2163,111.5039
1.2160,120.0399
1.2158,129.7749
1.2155,141.0276
1.2152,154.0180
1.2149,169.1331
1.2147,186.6385
1.2144,206.9972
1.2141,231.0135
1.2138,259.3400
1.2136,292.6141
1.2133,331.1697
1.2130,375.1509
1.2127,424.8993
1.2125,481.0370
1.2122,544.1560
1.2119,615.3290
1.2116,696.6401
1.2114,792.2930
1.2111,909.3755
1.2108,1058.4313
1.2105,1254.1705
1.2103,1516.2999
1.2100,1869.4287
1.2097,2341.9128
1.2094,2957.9680
1.2092,3721.9956
1.2089,4599.7266
1.2086,5506.3428
1.2083,6320.8667
1.2081,6934.5425
1.2078,7308.0029
1.2075,7476.2344
1.2072,7483.0459
1.2070,7313.0503
1.2067,6899.8032
1.2064,6207.7837
1.2061,5303.7158
1.2059,4336.8394
1.2056,3452.0994
1.2053,2726.6499
1.2050,2169.7827
1.2048,1754.6353
1.2045,1445.9063
1.2042,1213.3604
1.2039,1034.7827
1.2037,894.9662
1.2034,783.2568
1.2031,691.5436
1.2028,613.3680
1.2026,544.4046
1.2023,482.0582
1.2020,425.9153
1.2017,376.6322
1.2015,334.5960
1.2012,299.5411
1.2009,270.7416
1.2006,247.1023
1.2004,227.6896
1.2001,211.6158
1.1998,198.0081
1.1995,186.0396
1.1993,175.1865
1.1990,165.3655
1.1987,156.4854
1.1984,148.7587
1.1981,142.2386
1.1979,136.7505
1.1976,132.2147
1.1973,128.2253
1.1970,124.3497
1.1968,120.1706
1.1965,115.5660
1.1962,110.5365
1.1959,105.2831
1.1957,100.0298
1.1954,94.9851
1.1951,90.1225
1.1948,85.4762
1.1946,81.1334
1.1943,77.2915
1.1940,73.9959
1.1937,71.1328
1.1935,68.5733
1.1932,66.2130
1.1929,64.0348
1.1926,62.0709
1.1924,60.2892
1.1921,58.7001
1.1918,57.2020
1.1915,55.6830
1.1913,54.1640
1.1910,52.7134
1.1907,51.5662
1.1904,50.7416
1.1902,50.2205
1.1899,50.0427
1.1896,50.2900
1.1893,50.9640
1.1891,52.0630
1.1888,53.4333
1.1885,54.8946
1.1882,56.2251
1.1880,57.1306
1.1877,57.7674
1.1874,58.2221
1.1871,58.6161
1.1869,58.8280
1.1866,58.6794
1.1863,58.1059
1.1860,57.3465
1.1858,56.5871
1.1855,55.7594
1.1852,54.6281
1.1849,53.3166
1.1847,51.7016
1.1844,49.8722
1.1841,47.9518
1.1838,46.0712
1.1836,44.4941
1.1833,43.3112
1.1830,42.5532
1.1827,42.1215
1.1825,41.9933
1.1822,42.1895
1.1819,42.6893
1.1816,43.3086
1.1814,44.0189
1.1811,44.7321
1.1808,45.2632
1.1805,45.4774
1.1803,45.5095
1.1800,45.2068
1.1797,44.7220
1.1794,44.4003
1.1792,44.0787
1.1789,43.9729
1.1786,44.2922
1.1783,44.9490
1.1781,45.7881
1.1778,46.6176
1.1775,47.1436
1.1772,47.0322
1.1770,46.2530
1.1767,45.0422
1.1764,43.6493
1.1761,42.2716
1.1759,41.0760
1.1756,40.1184
1.1753,39.3430
1.1750,38.9167
1.1748,38.7939
1.1745,39.0885
1.1742,39.9296
1.1739,41.1045
1.1737,42.4615
1.1734,43.5492
1.1731,44.0905
1.1728,43.9488
1.1726,43.1394
1.1723,41.7798
1.1720,40.2381
1.1717,38.9316
1.1715,38.1715
1.1712,37.7927
1.1709,37.8389
1.1706,38.2815
1.1704,38.9063
1.1701,39.6869
1.1698,40.5586
1.1695,41.3583
1.1693,42.2489
1.1690,43.4299
1.1687,44.9143
1.1684,46.8712
1.1682,49.1315
1.1679,51.5532
1.1676,53.7927
1.1673,55.0912
1.1671,54.7507
1.1668,52.8735
1.1665,49.8430
1.1662,46.4557
1.1660,43.6148
1.1657,41.3305
1.1654,39.7140
1.1651,38.5907
1.1649,37.8923
1.1646,37.2793
1.1643,36.8484
1.1640,36.6433
1.1638,36.5292
1.1635,36.5432
1.1632,36.8607
1.1629,37.4989
1.1627,38.5620
1.1624,40.0462
1.1621,41.9554
1.1618,44.6461
1.1616,48.2475
1.1613,52.7595
1.1610,58.5463
1.1607,66.2605
1.1605,76.2209
1.1602,88.9245
1.1599,104.4813
1.1596,122.8154
1.1594,143.1528
1.1591,163.3603
1.1588,180.5931
1.1585,191.8464
1.1583,194.9043
1.1580,189.1331
1.1577,176.0164
1.1574,158.4454
1.1572,139.3568
1.1569,121.2812
1.1566,105.5733
1.1563,92.8020
1.1561,82.7625
1.1558,74.8061
1.1555,68.4887
1.1552,63.4613
1.1550,59.5873
1.1547,56.4798
1.1544,54.1614
1.1541,52.5564
1.1539,51.8619
1.1536,52.0857
1.1533,53.0986
1.1530,55.0373
1.1528,57.8866
1.1525,61.7268
1.1522,67.0846
1.1519,74.2637
1.1517,83.9317
1.1514,96.6237
1.1511,112.8974
1.1508,132.8362
1.1506,155.5068
1.1503,178.7362
1.1500,198.8694
1.1497,211.9304
1.1495,214.7319
1.1492,206.5456
